Year,Country Code,Commodity Code,Trade Value (US$)
2004,URY,12,559715
2004,TZA,12,41987
2004,GBR,12,151464928
2004,EGY,12,1874557
2004,UGA,12,987
2004,TUR,12,12215983
2004,ARE,12,36598749
2004,TTO,12,95416
2004,THA,12,94874177
2004,SYR,12,2072220
2004,CHE,12,57265
2004,SWE,12,552762
2004,SUR,12,8212
2004,ESP,12,426797466
2004,ZAF,12,155321
2004,USA,12,74160198
2004,SVN,12,1832979
2004,CHN,13,970890
2004,CRI,13,49096
2004,PRY,13,530247
2004,PAN,13,42673
2004,PAK,13,61145
2004,NGA,13,2016
2004,NZL,13,14460
2004,NLD,13,1071595
2004,NPL,13,15029
2004,,13,435377
2004,MEX,13,134808
2004,MYS,13,164751
2004,LBN,13,67264
2004,KOR,13,424666
2004,JPN,13,2242777
2004,ITA,13,590198
2004,COL,13,336669
2004,ISR,13,558192
2004,IRN,13,230
2004,IDN,13,144775
2004,HUN,13,1551
2004,HKG,13,9630
2004,GUY,13,4068
2004,GTM,13,60181
2004,DEU,13,3823806
2004,FRA,13,413164
2004,SLV,13,29556
2004,ECU,13,584755
2004,DOM,13,42591
2004,DNK,13,48930
2004,CZE,13,53662
2004,CUB,13,2347
2004,IRL,13,2102
2004,PER,13,37755
2004,VNM,12,12276
2004,SGP,12,2858
2004,IDN,12,160040
2004,HKG,12,97172
2004,HND,12,1096959
2004,GTM,12,2034260
2004,GRC,12,34390630
2004,DEU,12,500838679
2004,FRA,12,50123889
2004,FIN,12,5536877
2004,FJI,12,3273
2004,SLV,12,79661
2004,ECU,12,652324
2004,DOM,12,378747
2004,DNK,12,20252
2004,HRV,12,6958047
2004,IRN,12,181500261
2004,CRI,12,7004202
2004,CHN,12,1621771838
2004,CHL,12,5470865
2004,CPV,12,64825
2004,CAN,12,183522
2004,KHM,12,262
2004,BGR,12,16408
2004,BLZ,12,151745
2004,BOL,12,35886756
2004,BEL,12,38023605
2004,BGD,12,21673553
2004,AUT,12,700
2004,AUS,12,28475
2004,ARG,12,5352754
2004,AGO,12,131908
2004,COL,12,9437414
2004,SVK,12,11312
2004,IRL,12,3360765
2004,ITA,12,248233014
2004,SAU,12,936545
2004,ROU,12,12034200
2004,PRT,12,149030151
2004,POL,12,1277845
2004,PHL,12,86060
2004,PER,12,700825
2004,PRY,12,7760220
2004,PAN,12,2477454
2004,PAK,12,3606
2004,NOR,12,94301748
2004,NIC,12,236672
2004,NZL,12,48090
2004,ANT,12,649
2004,NLD,12,965041995
2004,ISR,12,56433026
2004,NAM,12,6
2004,MAR,12,32709102
2004,,12,232527626
2004,MEX,12,128086834
2004,MUS,12,16424
2004,MYS,12,21497895
2004,MDG,12,8983
2004,LVA,12,18526
2004,LBN,12,1548
2004,LAO,12,240
2004,KOR,12,19556777
2004,PRK,12,56405596
2004,KEN,12,24091
2004,JOR,12,109230
2004,JPN,12,100525253
2004,MOZ,12,8034
2004,PHL,13,72908
2004,POL,13,4182
2004,PRT,13,1230171
2004,NZL,15,8337640
2004,ANT,15,32798
2004,NLD,15,40207036
2004,MOZ,15,3678390
2004,MAR,15,32137247
2004,,15,4249753
2004,MEX,15,2881465
2004,MUS,15,7900305
2004,MYS,15,9070509
2004,MDG,15,5730167
2004,LBN,15,2615922
2004,KOR,15,6340490
2004,PRK,15,2381412
2004,KEN,15,144470
2004,NIC,15,21369
2004,JPN,15,13636651
2004,ITA,15,8279728
2004,ISR,15,154878
2004,IRN,15,344742703
2004,IDN,15,249674
2004,HUN,15,22
2004,HKG,15,29170348
2004,HND,15,19746
2004,GUY,15,212880
2004,GIN,15,1247720
2004,GTM,15,102446
2004,GRD,15,11448
2004,GRC,15,18535
2004,DEU,15,8547453
2004,GEO,15,2730059
2004,CIV,15,53270
2004,FRA,15,7644893
2004,NGA,15,20551
2004,PAK,15,13251538
2004,GHA,3,127342
2004,VEN,15,38996336
2004,URY,15,8050199
2004,USA,15,64021139
2004,GBR,15,2599821
2004,EGY,15,10657059
2004,TUR,15,14772933
2004,TUN,15,10196141
2004,ARE,15,17886625
2004,TTO,15,1623346
2004,THA,15,54708
2004,SYR,15,39950
2004,CHE,15,1215749
2004,SWE,15,87639
2004,NOR,15,4212
2004,SUR,15,663164
2004,ESP,15,11482071
2004,ZAF,15,49740102
2004,VNM,15,672
2004,SGP,15,83650
2004,IND,15,142486891
2004,SEN,15,25619761
2004,SAU,15,122399
2004,VCT,15,8679
2004,RUS,15,7386908
2004,PRT,15,479054
2004,PHL,15,20273
2004,PER,15,7666477
2004,PRY,15,3700470
2004,PAN,15,326989
2004,SDN,15,3047545
2004,FIN,15,720
2004,FJI,15,712489
2004,SLV,15,6271
2004,ITA,14,115208
2004,ISR,14,494336
2004,IRL,14,2903
2004,DEU,14,36400
2004,FRA,14,11377
2004,CHN,14,2626932
2004,CHL,14,85
2004,CAN,14,385
2004,BOL,14,289594
2004,BEL,14,220718
2004,ARG,14,332169
2004,AGO,14,21343
2004,WLD,14,4930878
2004,VEN,13,661340
2004,JPN,14,477594
2004,URY,13,178505
2004,GBR,13,599719
2004,EGY,13,110393
2004,TUR,13,10698
2004,TTO,13,21413
2004,THA,13,3953897
2004,SYR,13,41486
2004,CHE,13,426544
2004,SWE,13,98526
2004,SUR,13,475
2004,ESP,13,1243295
2004,ZAF,13,479625
2004,SGP,13,38291
2004,IND,13,699969
2004,ROU,13,2213
2004,USA,13,9705424
2004,NLD,14,104868
2004,ANT,14,246
2004,NZL,14,1920
2004,ECU,15,662951
2004,DOM,15,39426
2004,DNK,15,76271
2004,CUB,15,12294995
2004,CRI,15,145748
2004,COL,15,1207893
2004,CHN,15,496507455
2004,CHL,15,5778804
2004,LKA,15,2076
2004,CPV,15,388137
2004,CAN,15,306585
2004,BOL,15,3756412
2004,BEL,15,4168687
2004,BGD,15,51094519
2004,AUT,15,58
2004,AUS,15,7676002
2004,ARG,15,3635497
2004,PAN,14,73
2004,PRY,14,1835
2004,PRT,14,51495
2004,VCT,14,13995
2004,ESP,14,25823
2004,CHE,14,1987
2004,DZA,12,269885
2004,TUR,14,18227
2004,USA,14,42080
2004,URY,14,8978
2004,VEN,14,81
2004,WLD,15,1567890869
2004,AGO,15,515486
2004,ATG,15,49909
2004,GBR,14,30226
2004,WLD,12,5473852451
2004,AUS,13,338188
2004,VGB,11,512160
2004,FRA,11,59309
2004,GRC,11,30071
2004,GTM,11,93119
2004,HND,11,360853
2004,IDN,11,12060
2004,ISR,11,47876
2004,ITA,11,269135
2004,SLV,11,69936
2004,JAM,11,6004
2004,JOR,11,10688
2004,LBN,11,196
2004,MEX,11,56007
2004,,11,26180
2004,MOZ,11,2438
2004,NLD,11,828936
2004,ANT,11,25774
2004,JPN,11,299418
2004,ECU,11,14400
2004,DOM,11,209508
2004,DNK,11,17
2004,GBR,10,6178296
2004,USA,10,802341
2004,URY,10,423878
2004,VEN,10,4396615
2004,YEM,10,4766033
2004,SCG,10,7626884
2004,AUS,11,4665
2004,BEL,11,97330
2004,BOL,11,137479
2004,DEU,11,282294
2004,CAN,11,213169
2004,CPV,11,210367
2004,CHL,11,46111
2004,CHN,11,230
2004,COL,11,8303
2004,CRI,11,88677
2004,CZE,11,793
2004,ABW,11,6017
2004,EGY,10,4030580
2004,NZL,11,30390
2004,PAN,11,32339
2004,ESP,10,67922258
2004,WLD,11,20086433
2004,DZA,11,22420
2004,AGO,11,6425568
2004,ARG,11,1283087
2004,CHE,10,1106872
2004,TTO,10,423191
2004,TUN,10,15292366
2004,TUR,10,7112475
2004,NGA,11,228750
2004,URY,11,506324
2004,USA,11,2510463
2004,GBR,11,55626
2004,TUR,11,11364
2004,VEN,11,1997370
2004,TGO,11,185
2004,PRY,11,1363407
2004,ARE,11,4050
2004,PRT,11,426242
2004,RUS,11,4120
2004,SEN,11,8607
2004,SGP,11,329
2004,PER,11,159106
2004,ESP,11,93301
2004,SDN,11,2040
2004,SUR,11,74516
2004,SWE,11,60
2004,THA,11,30960
2004,ZAF,11,785935
2004,DJI,11,354
2005,NZL,4,95594
2005,NGA,4,896933
2005,PAK,4,13606
2005,PRY,4,2661859
2005,PER,4,1241748
2005,PHL,4,429843
2005,POL,4,109059
2005,PRT,4,797901
2005,LCA,4,19513
2005,NOR,8,2636341
2005,NCL,4,20644
2005,GUY,4,38969
2005,GRD,4,353500
2005,GRC,4,25228
2005,GHA,4,360230
2005,DEU,4,8230417
2005,GMB,4,195079
2005,GEO,4,45200
2005,GAB,4,564008
2005,PYF,4,36426
2005,FRA,4,144162
2005,GNQ,4,548891
2005,SLV,4,43101
2005,ECU,4,132824
2005,DOM,4,780075
2005,DMA,4,33262
2005,DNK,4,286
2005,CUB,4,8347953
2005,COD,4,467166
2005,COG,4,1111800
2005,COL,4,70966
2005,CHN,4,502398
2005,CHL,4,7303824
2005,CAF,4,76500
2005,CYM,4,160105
2005,CPV,4,654776
2005,HTI,4,245142
2005,VCT,4,39118
2005,HND,4,214916
2005,HUN,4,50341
2005,ANT,4,89282
2005,NLD,4,1003871
2005,OMN,4,145173
2005,MOZ,4,139396
2005,,4,1211833
2005,MEX,4,162224
2005,MUS,4,142532
2005,MRT,4,1966527
2005,MLI,4,203500
2005,MYS,4,310500
2005,MWI,4,110500
2005,MAC,4,274
2005,LBY,4,2754771
2005,LBR,4,205704
2005,LBN,4,940269
2005,KWT,4,550878
2005,KOR,4,9256524
2005,PRK,4,989427
2005,JOR,4,438049
2005,JPN,4,14837177
2005,CIV,4,315622
2005,ITA,4,57060
2005,ISR,4,2085240
2005,IRQ,4,370581
2005,IRN,4,784160
2005,HKG,4,3759
2005,SAU,4,383753
2005,SEN,4,7062222
2005,SYC,4,170613
2005,AUS,5,49577
2005,ARG,5,4578109
2005,AGO,5,73753
2005,DZA,5,45010
2005,WLD,5,173070850
2005,HTI,9,26442
2005,HND,9,92328
2005,HKG,9,1457797
2005,HUN,9,3623879
2005,ISL,9,318385
2005,IDN,9,3040832
2005,IRN,9,34428
2005,IRL,9,950792
2005,ISR,9,5976444
2005,AUT,5,1250359
2005,ITA,9,304079447
2005,JAM,9,33750
2005,JPN,9,236561916
2005,JOR,9,2944416
2005,KEN,9,3280
2005,PRK,9,140914
2005,KOR,9,23281645
2005,KWT,9,184776
2005,LBN,9,21587561
2005,LVA,9,153385
2005,LBY,9,765365
2005,LTU,9,3505
2005,WLD,14,4868234
2005,AGO,14,10896
2005,ARG,14,488199
2005,CIV,9,25885
2005,BEL,5,152961
2005,BMU,5,6612
2005,BGR,5,18260
2005,OMN,5,2502
2005,MEX,5,325982
2005,MYS,5,18946
2005,LTU,5,49461
2005,KWT,5,11326
2005,KOR,5,431504
2005,PRK,5,14968
2005,JPN,5,683439
2005,CIV,5,45757
2005,ITA,5,16863941
2005,ISR,5,22193
2005,IRL,5,198926
2005,HKG,5,53294613
2005,GRD,5,241
2005,GRC,5,45491
2005,DEU,5,30644531
2005,GAB,5,10298
2005,CAN,5,98940
2005,CPV,5,2596
2005,CYM,5,93040
2005,CHL,5,3562548
2005,CHN,5,1242764
2005,COL,5,408867
2005,BEL,14,60310
2005,COG,5,7923
2005,CZE,5,185075
2005,DNK,5,383358
2005,ECU,5,60256
2005,GNQ,5,11119
2005,EST,5,177302
2005,FRA,5,3766677
2005,HRV,5,86013
2005,BOL,14,178217
2005,CHL,14,3795
2005,CHN,14,1519385
2005,NOR,9,28558297
2005,PAK,9,232189
2005,PAN,9,38670
2005,PRY,9,780934
2005,PER,9,599350
2005,POL,9,5588437
2005,ZMB,4,98484
2005,YEM,4,1157225
2005,WSM,4,41489
2005,VEN,4,12851927
2005,URY,4,1323082
2005,BFA,4,11268
2005,USA,4,17205047
2005,TZA,4,334150
2005,GBR,4,5126041
2005,EGY,4,940023
2005,TCA,4,19559
2005,SLE,4,403570
2005,SGP,4,4300
2005,VNM,4,152250
2005,ZAF,4,4903281
2005,ESP,4,550778
2005,SUR,4,289357
2005,NZL,9,1756537
2005,CHE,4,329000
2005,THA,4,2946
2005,TON,4,58772
2005,TTO,4,3046114
2005,ARE,4,262788
2005,TUN,4,1599347
2005,TUR,4,983700
2005,SYR,4,856465
2005,CAN,4,658692
2005,ANT,9,651
2005,OMN,9,132032
2005,FRA,14,29712
2005,DEU,14,187684
2005,HKG,14,1026
2005,ITA,14,2329
2005,JPN,14,286078
2005,KOR,14,2478
2005,LBN,14,1780
2005,MEX,14,390
2005,NLD,14,110787
2005,ANT,14,709
2005,NGA,14,23104
2005,PRY,14,459
2005,PRT,14,41974
2005,RUS,14,75
2005,IND,14,100
2005,ESP,14,582046
2005,SWE,14,6
2005,MOZ,9,5118
2005,MAR,9,692296
2005,,9,2615342
2005,MEX,9,21177219
2005,MLI,9,138840
2005,MYS,9,970461
2005,NLD,9,67047240
2005,MAC,9,1126
2005,VEN,14,885
2005,URY,14,1802
2005,USA,14,1287233
2005,GBR,14,40257
2005,TUR,14,6500
2005,CHE,14,18
2005,LUX,9,22361
2005,BLZ,4,611491
2005,SVN,9,68256883
2005,BEL,4,589468
2005,ECU,3,286501
2005,DOM,3,485382
2005,DNK,3,92497
2005,CZE,3,6431
2005,CRI,3,60172
2005,COD,3,8260
2005,COG,3,44214
2005,COL,3,117766
2005,CHN,3,4283888
2005,CHL,3,165746
2005,CPV,3,115111
2005,GNQ,3,81746
2005,CAN,3,366189
2005,BEL,3,4772421
2005,AUT,3,23693
2005,ARG,3,2354494
2005,AGO,3,227481
2005,ASM,3,43902
2005,DZA,3,81833
2005,WLD,3,391146729
2005,HND,15,14289
2005,HKG,15,7027907
2005,HUN,15,219
2005,IDN,15,178527
2005,BOL,3,313
2005,IRN,15,371691828
2005,FIN,3,8106
2005,GAB,3,174248
2005,RUS,3,50972
2005,PRT,3,11206190
2005,POL,3,17327
2005,PHL,3,110
2005,PER,3,17833
2005,PRY,3,32813
2005,PAN,3,1209758
2005,NOR,3,4728
2005,NGA,3,80640
2005,NLD,3,12713585
2005,,3,1532339
2005,FRA,3,86581503
2005,MEX,3,117194
2005,KOR,3,4939203
2005,PRK,3,83490
2005,JPN,3,12191284
2005,CIV,3,35560
2005,ITA,3,6062632
2005,ISR,3,88708
2005,IDN,3,2885
2005,HUN,3,1897
2005,HKG,3,3238677
2005,GRC,3,477057
2005,DEU,3,2424257
2005,MYS,3,26661
2005,IRL,15,13120
2005,ISR,15,1695057
2005,ITA,15,35045592
2005,GNB,15,196
2005,RUS,15,21143318
2005,VCT,15,5978
2005,SAU,15,81123
2005,SEN,15,41464235
2005,IND,15,202462359
2005,SGP,15,71215
2005,VNM,15,1197
2005,ZAF,15,70224832
2005,ESP,15,18254910
2005,SUR,15,455455
2005,PRT,15,814349
2005,SWE,15,60208
2005,SYR,15,89108
2005,THA,15,2002348
2005,TTO,15,1472098
2005,ARE,15,11401572
2005,TUN,15,15863128
2005,TUR,15,36611515
2005,EGY,15,35926724
2005,GBR,15,23781936
2005,USA,15,21873314
2005,URY,15,7726581
2005,VEN,15,17531868
2005,CHE,15,13346
2005,POL,15,6055
2005,PHL,15,66242
2005,PER,15,5388506
2005,CIV,15,185720
2005,JAM,15,836023
2005,JPN,15,16251352
2005,KEN,15,94681
2005,PRK,15,794659
2005,KOR,15,9490914
2005,LBN,15,1695351
2005,LTU,15,24
2005,MAC,15,250
2005,MDG,15,390000
2005,MYS,15,19292076
2005,MRT,15,1119400
2005,MUS,15,1870380
2005,MEX,15,1616229
2005,,15,8777346
2005,MAR,15,52980860
2005,MOZ,15,249
2005,NLD,15,83390898
2005,ANT,15,73827
2005,NZL,15,7612013
2005,NIC,15,23633
2005,NGA,15,1244624
2005,PAK,15,8495916
2005,PAN,15,335078
2005,PRY,15,3963276
2005,SGP,3,76440
2005,ZAF,3,69840
2005,ESP,3,90792235
2005,SUR,3,500
2005,THA,9,85568
2005,TTO,9,97684
2005,ARE,9,3316096
2005,TUN,9,6114297
2005,TUR,9,17294664
2005,UKR,9,218900
2005,MKD,9,241278
2005,EGY,9,2769719
2005,GBR,9,31006440
2005,USA,9,490917773
2005,URY,9,24553065
2005,SYR,9,23629654
2005,VEN,9,586279
2005,SCG,9,397278
2005,NLD,10,478
2005,MOZ,10,458884
2005,,10,205778
2005,MEX,10,298125
2005,LUX,10,1229
2005,LTU,10,17648
2005,LBN,10,54272
2005,KOR,10,20241628
2005,JPN,10,2524758
2005,ISR,10,1511346
2005,WSM,9,26596
2005,CHE,9,16974043
2005,SWE,9,80452932
2005,ESP,9,91035860
2005,BRB,4,31529
2005,ARM,4,47250
2005,BGD,4,36320
2005,BHS,4,404549
2005,AUT,4,568925
2005,AUS,4,130437
2005,ARG,4,5891942
2005,AZE,4,72776
2005,ATG,4,39118
2005,AGO,4,16344340
2005,DZA,4,18194819
2005,ALB,4,97200
2005,WLD,4,180957364
2005,PRT,9,14833591
2005,QAT,9,24192
2005,ROU,9,2647262
2005,RUS,9,9598941
2005,SAU,9,3420543
2005,SEN,9,1366005
2005,IND,9,271387
2005,SGP,9,940812
2005,SVK,9,9947
2005,VNM,9,59394
2005,NLD,5,4076435
2005,ZAF,9,1887920
2005,IRN,10,68445538
2005,BOL,4,932761
2005,DEU,10,45155
2005,FRA,10,742
2005,COL,15,1395416
2005,COG,15,1886
2005,CRI,15,150635
2005,CUB,15,21168034
2005,DNK,15,2621890
2005,DOM,15,2947690
2005,ECU,15,934085
2005,SLV,15,382
2005,FRA,15,18214978
2005,GEO,15,3987847
2005,DEU,15,5914405
2005,CHN,15,172098337
2005,GTM,15,243354
2005,HTI,15,2465980
2005,VEN,3,47592
2005,URY,3,329984
2005,USA,3,135509863
2005,GBR,3,5380779
2005,TUN,3,1295525
2005,ARE,3,95
2005,TTO,3,155550
2005,THA,3,65000
2005,CHE,3,444627
2005,SWE,3,41002
2005,GUY,15,350101
2005,CHL,15,6629000
2005,LKA,15,34514
2005,CPV,15,186457
2005,ECU,10,775786
2005,BEN,10,5302397
2005,CRI,10,3790
2005,COL,10,317474
2005,CHN,10,5180025
2005,CHL,10,479008
2005,CPV,10,219612
2005,BOL,10,3407445
2005,BEL,10,4833
2005,AUT,10,82
2005,ARG,10,718990
2005,ATG,10,9383
2005,AGO,10,719761
2005,WLD,10,195675439
2005,WLD,15,1486877267
2005,DZA,15,45859875
2005,AGO,15,1922834
2005,ATG,15,32952
2005,ARG,15,3533289
2005,AUS,15,4367361
2005,AUT,15,4
2005,BGD,15,11928289
2005,BEL,15,4527448
2005,BOL,15,4075032
2005,CAN,15,290158
2005,GMB,10,4012411
2005,ANT,5,17683
2005,GRC,9,40253841
2005,NZL,5,2445364
2005,PRY,7,19809
2005,NLD,7,1303806
2005,MOZ,7,501
2005,,7,84124
2005,MEX,7,184
2005,MAC,7,240
2005,LUX,7,10368
2005,LBN,7,2890
2005,KOR,7,49620
2005,JPN,7,2694338
2005,ITA,7,174179
2005,HTI,7,348720
2005,GHA,7,106
2005,DEU,7,666276
2005,FRA,7,629442
2005,DOM,7,100
2005,CHL,7,226
2005,WLD,12,5425243422
2005,DZA,12,596600
2005,CPV,7,138067
2005,CAN,7,358230
2005,BEL,7,246613
2005,AUT,7,1533
2005,PRT,7,317461
2005,SAU,7,418
2005,ZAF,7,301026
2005,ESP,7,567648
2005,GUY,11,58551
2005,GTM,11,137742
2005,DEU,11,58348
2005,FRA,11,75955
2005,GNQ,11,351
2005,SLV,11,14000
2005,ECU,11,7415
2005,DOM,11,468737
2005,CRI,11,339998
2005,COL,11,138442
2005,CHL,11,159443
2005,ARG,7,1272741
2005,CPV,11,204681
2005,BOL,11,125934
2005,BEL,11,7649
2005,AUT,11,742
2005,AUS,11,3414
2005,ARG,11,785215
2005,WLD,11,25527697
2005,URY,7,364143
2005,USA,7,3038712
2005,GBR,7,2890237
2005,CHE,7,50
2005,SUR,7,4252
2005,CAN,11,177130
2005,AGO,7,260186
2005,WLD,7,15746246
2005,AGO,12,185327
2005,IDN,12,92291
2005,IRN,12,200209867
2005,IRL,12,9586288
2005,ISR,12,59227881
2005,ITA,12,323324402
2005,CIV,12,1478
2005,JPN,12,97778895
2005,JOR,12,680
2005,VEN,6,19542
2005,URY,6,285173
2005,USA,6,6847671
2005,HKG,12,46565
2005,GBR,6,266135
2005,CHE,6,94624
2005,SWE,6,911
2005,SUR,6,14892
2005,ESP,6,396753
2005,RUS,6,10446
2005,PRT,6,445591
2005,POL,6,97967
2005,PER,6,1141
2005,PRY,6,474
2005,PAK,6,1878
2005,NLD,6,13017739
2005,THA,6,1100
2005,HTI,11,1425
2005,HND,12,1186663
2005,GRC,12,26924033
2005,AZE,12,4800
2005,ARG,12,4854273
2005,AUS,12,54600
2005,BEL,12,7983825
2005,BOL,12,24625849
2005,BLZ,12,446707
2005,BGR,12,87528
2005,CAN,12,206080
2005,CPV,12,6718
2005,CHL,12,5032261
2005,CHN,12,1717113486
2005,GTM,12,2648392
2005,COL,12,14385083
2005,HRV,12,28715621
2005,CUB,12,7756278
2005,DNK,12,295877
2005,DOM,12,935380
2005,ECU,12,493425
2005,SLV,12,27473
2005,FJI,12,6185
2005,FIN,12,379480
2005,FRA,12,84370753
2005,DEU,12,227380430
2005,GIB,12,691170
2005,CRI,12,902560
2005,HND,11,6016
2005,VEN,8,705938
2005,URY,8,5393069
2005,SLV,8,2438
2005,ECU,8,204
2005,DOM,8,14080
2005,DNK,8,1445429
2005,HRV,8,41188
2005,CRI,8,33150
2005,COL,8,112999
2005,CHN,8,592750
2005,CHL,8,738338
2005,CPV,8,37878
2005,CAN,8,21161101
2005,EST,8,53375
2005,BGR,8,73205
2005,BOL,8,3993153
2005,BEL,8,3079870
2005,BRB,8,130850
2005,BGD,8,1645553
2005,BHR,8,35075
2005,AUT,8,1297
2005,AUS,8,4940869
2005,ARG,8,12764815
2005,AGO,8,283277
2005,WLD,8,681071147
2005,ITA,11,336565
2005,BIH,8,50293
2005,JAM,11,12340
2005,FIN,8,2494431
2005,DEU,8,16049779
2005,NGA,8,1492
2005,NZL,8,602800
2005,ANT,8,46290
2005,NLD,8,200186763
2005,OMN,8,498771
2005,,8,19653
2005,MEX,8,3335247
2005,MLT,8,192469
2005,MYS,8,156060
2005,LTU,8,124052
2005,LBY,8,178607
2005,FRA,8,11293397
2005,LVA,8,56000
2005,KWT,8,358798
2005,KOR,8,94170
2005,JPN,8,889674
2005,ITA,8,21301836
2005,ISR,8,965180
2005,IRL,8,2287031
2005,IDN,8,867374
2005,HND,8,2299
2005,GRD,8,22176
2005,GRC,8,69240
2005,GHA,8,473661
2005,LBN,8,5627898
2005,NAM,6,4181
2005,JPN,11,304552
2005,LBN,11,2885
2005,PER,8,341787
2005,PHL,8,982249
2005,POL,8,230143
2005,PRT,8,20484892
2005,RUS,8,5203935
2005,SAU,8,1541354
2005,IND,8,196000
2005,SGP,8,700136
2005,VNM,8,1131300
2005,SVN,8,5600
2005,ZAF,8,4547529
2005,PRY,8,31818
2005,ESP,8,32117773
2005,SWE,8,5507607
2005,CHE,8,1199815
2005,SYR,8,252213
2005,THA,8,91720
2005,ARE,8,414002
2005,TUN,8,232093
2005,TUR,8,149565
2005,UKR,8,108938
2005,EGY,8,98800
2005,GBR,8,95750802
2005,USA,8,181588664
2005,SUR,8,107
2005,KOR,11,8550
2005,VEN,11,539203
2005,USA,11,2519666
2005,LTU,11,26250
2005,MAC,11,374
2005,MEX,11,3167486
2005,,11,32680
2005,MOZ,11,348
2005,NLD,11,1182075
2005,ANT,11,29487
2005,NZL,11,9272
2005,PAN,11,124126
2005,PRY,11,962542
2005,PER,11,277100
2005,URY,11,436286
2005,PRT,11,532271
2005,SAU,11,746
2005,SEN,11,6080
2005,IND,11,144
2005,ZAF,11,166396
2005,ESP,11,28046
2005,SUR,11,35413
2005,CHE,11,336
2005,TTO,11,19864
2005,TUR,11,13210
2005,UKR,11,16979
2005,GBR,11,96647
2005,RUS,11,20000
2005,ABW,5,9332
2005,,6,34638
2005,KOR,6,6796
2005,SLV,13,814
2005,FRA,13,387396
2005,DEU,13,4430288
2005,GTM,13,98500
2005,GUY,13,5482
2005,HND,13,45753
2005,HKG,13,3402
2005,HUN,13,883
2005,IDN,13,160491
2005,IRL,13,6883
2005,ISR,13,890454
2005,ITA,13,997187
2005,JPN,13,2311409
2005,KOR,13,653322
2005,LBN,13,44376
2005,MYS,13,52263
2005,MEX,13,324026
2005,,13,938003
2005,MAR,13,177
2005,NPL,13,10661
2005,NLD,13,1077048
2005,ANT,13,19
2005,NZL,13,38685
2005,ECU,13,852031
2005,DOM,13,17617
2005,DNK,13,66152
2005,CZE,13,59876
2005,DOM,9,381189
2005,ECU,9,5814386
2005,SLV,9,23335
2005,FIN,9,46833872
2005,FRA,9,98300841
2005,PYF,9,61403
2005,WLD,13,46618043
2005,AGO,13,9904
2005,ARG,13,6253769
2005,AUS,13,503232
2005,AUT,13,118363
2005,NOR,13,2529
2005,BGD,13,3025
2005,BTN,13,35943
2005,BOL,13,17800
2005,VGB,13,2880
2005,CAN,13,163857
2005,CPV,13,8
2005,LKA,13,510
2005,CHL,13,1284878
2005,CHN,13,796305
2005,COL,13,356686
2005,CRI,13,49754
2005,CUB,13,11402
2005,BEL,13,219172
2005,PAK,13,104902
2005,PAN,13,29019
2005,PRY,13,318489
2005,USA,5,11323848
2005,GBR,5,582213
2005,EGY,5,117790
2005,UKR,5,761656
2005,TUR,5,11228
2005,ARE,5,97249
2005,THA,5,22946
2005,CHE,5,1015950
2005,ESP,5,12621656
2005,ZAF,5,605066
2005,SVN,5,23845
2005,URY,5,438165
2005,VNM,5,87844
2005,SEN,5,12184
2005,SAU,5,99855
2005,RUS,5,9979026
2005,ROU,5,12063
2005,QAT,5,3770
2005,PRT,5,2386343
2005,POL,5,4558067
2005,PER,5,747402
2005,PRY,5,1927817
2005,PAN,5,31450
2005,NOR,5,41969
2005,SGP,5,28906
2005,DNK,9,30290924
2005,VEN,5,58490
2005,PAN,8,622
2005,PER,13,37728
2005,PHL,13,3601
2005,POL,13,10646
2005,PRT,13,2810297
2005,RUS,13,6720
2005,IND,13,946293
2005,SGP,13,52844
2005,ZAF,13,513299
2005,ESP,13,1339619
2005,SWE,13,31651
2005,CHE,13,629761
2005,GTM,9,251424
2005,SYR,13,960
2005,TTO,13,26228
2005,TUR,13,2676
2005,EGY,13,78945
2005,GBR,13,657284
2005,USA,13,9670634
2005,URY,13,1151311
2005,VEN,13,358128
2005,GEO,9,91180
2005,GMB,9,406179
2005,DEU,9,554946154
2005,GHA,9,569088
2005,THA,13,4533793
2005,CZE,9,3354799
2005,CYP,9,2134857
2005,CUB,9,4662729
2005,MDG,12,1448
2005,MYS,12,7800
2005,MUS,12,480
2005,MEX,12,15641706
2005,,12,121620368
2005,MAR,12,31327330
2005,MOZ,12,1838
2005,NLD,12,1228481085
2005,ANT,12,1045
2005,NZL,12,8291
2005,NIC,12,549016
2005,MAC,12,205
2005,NGA,12,2552000
2005,PAK,12,21424
2005,PAN,12,2937561
2005,PRY,12,5429528
2005,PER,12,614446
2005,PHL,12,102858
2005,POL,12,2311590
2005,PRT,12,88190281
2005,RUS,12,2494904
2005,SAU,12,1784430
2005,IND,12,2309
2005,SGP,12,34601
2005,NOR,12,92283636
2005,SVK,12,11656
2005,LTU,12,22188
2005,LAO,12,10338
2005,JPN,6,1163295
2005,ITA,6,2510791
2005,HUN,6,14505
2005,HKG,6,13053
2005,GTM,6,6202
2005,DEU,6,470332
2005,FRA,6,121465
2005,DNK,6,353166
2005,CZE,6,3235
2005,CRI,6,14246
2005,COL,6,5962
2005,LVA,12,66606
2005,CHN,6,33635
2005,CYM,6,1215
2005,CPV,6,673
2005,CAN,6,286756
2005,BOL,6,22000
2005,BEL,6,668021
2005,ARG,6,174445
2005,AZE,6,7986
2005,AGO,6,9479
2005,WLD,6,27640817
2005,KEN,12,94224
2005,KOR,12,109601136
